# o_pres_a, o_fall_a, o_rec_a, o_fscore_a, o_pres_o, o_fall_o, o_rec_o, o_fscore_o, computational_time
8.333333333333332871e-02;5.500000000000000444e-01;1.000000000000000000e+00;1.538461538461538547e-01;0.000000000000000000e+00;6.500000000000000222e-01;0.000000000000000000e+00;0.000000000000000000e+00;-1.000000000000000000e+00
1.111111111111111049e-01;4.000000000000000222e-01;1.000000000000000000e+00;1.999999999999999833e-01;0.000000000000000000e+00;5.000000000000000000e-01;0.000000000000000000e+00;0.000000000000000000e+00;-1.000000000000000000e+00
1.428571428571428492e-01;6.666666666666666297e-01;1.000000000000000000e+00;2.500000000000000000e-01;1.250000000000000000e-01;7.777777777777777901e-01;1.000000000000000000e+00;2.222222222222222099e-01;-1.000000000000000000e+00
1.000000000000000056e-01;4.500000000000000111e-01;1.000000000000000000e+00;1.818181818181818232e-01;0.000000000000000000e+00;5.500000000000000444e-01;0.000000000000000000e+00;0.000000000000000000e+00;-1.000000000000000000e+00
1.250000000000000000e-01;3.499999999999999778e-01;1.000000000000000000e+00;2.222222222222222099e-01;1.111111111111111049e-01;4.000000000000000222e-01;1.000000000000000000e+00;1.999999999999999833e-01;-1.000000000000000000e+00
1.250000000000000000e-01;3.499999999999999778e-01;1.000000000000000000e+00;2.222222222222222099e-01;1.250000000000000000e-01;3.499999999999999778e-01;1.000000000000000000e+00;2.222222222222222099e-01;-1.000000000000000000e+00
1.428571428571428492e-01;6.666666666666666297e-01;1.000000000000000000e+00;2.500000000000000000e-01;1.250000000000000000e-01;7.777777777777777901e-01;1.000000000000000000e+00;2.222222222222222099e-01;-1.000000000000000000e+00
0.000000000000000000e+00;4.000000000000000222e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;4.500000000000000111e-01;0.000000000000000000e+00;0.000000000000000000e+00;-1.000000000000000000e+00
1.666666666666666574e-01;2.500000000000000000e-01;1.000000000000000000e+00;2.857142857142856984e-01;0.000000000000000000e+00;3.499999999999999778e-01;0.000000000000000000e+00;0.000000000000000000e+00;-1.000000000000000000e+00
1.250000000000000000e-01;5.000000000000000000e-01;1.000000000000000000e+00;2.222222222222222099e-01;1.000000000000000056e-01;6.428571428571429047e-01;1.000000000000000000e+00;1.818181818181818232e-01;-1.000000000000000000e+00
0.000000000000000000e+00;6.428571428571429047e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;6.428571428571429047e-01;0.000000000000000000e+00;0.000000000000000000e+00;-1.000000000000000000e+00
7.142857142857142461e-02;6.500000000000000222e-01;1.000000000000000000e+00;1.333333333333333315e-01;0.000000000000000000e+00;6.999999999999999556e-01;0.000000000000000000e+00;0.000000000000000000e+00;-1.000000000000000000e+00
0.000000000000000000e+00;4.000000000000000222e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;4.500000000000000111e-01;0.000000000000000000e+00;0.000000000000000000e+00;-1.000000000000000000e+00
1.428571428571428492e-01;2.999999999999999889e-01;1.000000000000000000e+00;2.500000000000000000e-01;1.111111111111111049e-01;4.000000000000000222e-01;1.000000000000000000e+00;1.999999999999999833e-01;-1.000000000000000000e+00
0.000000000000000000e+00;5.000000000000000000e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.000000000000000000e-01;0.000000000000000000e+00;0.000000000000000000e+00;-1.000000000000000000e+00
0.000000000000000000e+00;2.999999999999999889e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;4.000000000000000222e-01;0.000000000000000000e+00;0.000000000000000000e+00;-1.000000000000000000e+00
8.333333333333332871e-02;5.500000000000000444e-01;1.000000000000000000e+00;1.538461538461538547e-01;8.333333333333332871e-02;5.500000000000000444e-01;1.000000000000000000e+00;1.538461538461538547e-01;-1.000000000000000000e+00
8.333333333333332871e-02;5.500000000000000444e-01;1.000000000000000000e+00;1.538461538461538547e-01;6.250000000000000000e-02;7.500000000000000000e-01;1.000000000000000000e+00;1.176470588235294101e-01;-1.000000000000000000e+00
1.111111111111111049e-01;4.000000000000000222e-01;1.000000000000000000e+00;1.999999999999999833e-01;1.111111111111111049e-01;4.000000000000000222e-01;1.000000000000000000e+00;1.999999999999999833e-01;-1.000000000000000000e+00
1.428571428571428492e-01;4.285714285714285476e-01;1.000000000000000000e+00;2.500000000000000000e-01;1.111111111111111049e-01;5.714285714285713969e-01;1.000000000000000000e+00;1.999999999999999833e-01;-1.000000000000000000e+00
0.000000000000000000e+00;2.857142857142856984e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;3.571428571428571508e-01;0.000000000000000000e+00;0.000000000000000000e+00;-1.000000000000000000e+00
1.428571428571428492e-01;6.666666666666666297e-01;1.000000000000000000e+00;2.500000000000000000e-01;1.250000000000000000e-01;7.777777777777777901e-01;1.000000000000000000e+00;2.222222222222222099e-01;-1.000000000000000000e+00
8.333333333333332871e-02;5.500000000000000444e-01;1.000000000000000000e+00;1.538461538461538547e-01;7.142857142857142461e-02;6.500000000000000222e-01;1.000000000000000000e+00;1.333333333333333315e-01;-1.000000000000000000e+00
1.250000000000000000e-01;3.499999999999999778e-01;1.000000000000000000e+00;2.222222222222222099e-01;1.250000000000000000e-01;3.499999999999999778e-01;1.000000000000000000e+00;2.222222222222222099e-01;-1.000000000000000000e+00
1.250000000000000000e-01;5.000000000000000000e-01;1.000000000000000000e+00;2.222222222222222099e-01;1.250000000000000000e-01;5.000000000000000000e-01;1.000000000000000000e+00;2.222222222222222099e-01;-1.000000000000000000e+00
5.000000000000000000e-01;7.142857142857142461e-02;1.000000000000000000e+00;6.666666666666666297e-01;5.000000000000000000e-01;7.142857142857142461e-02;1.000000000000000000e+00;6.666666666666666297e-01;-1.000000000000000000e+00
0.000000000000000000e+00;5.500000000000000444e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.500000000000000444e-01;0.000000000000000000e+00;0.000000000000000000e+00;-1.000000000000000000e+00
8.333333333333332871e-02;5.500000000000000444e-01;1.000000000000000000e+00;1.538461538461538547e-01;8.333333333333332871e-02;5.500000000000000444e-01;1.000000000000000000e+00;1.538461538461538547e-01;-1.000000000000000000e+00
1.250000000000000000e-01;3.499999999999999778e-01;1.000000000000000000e+00;2.222222222222222099e-01;1.000000000000000056e-01;4.500000000000000111e-01;1.000000000000000000e+00;1.818181818181818232e-01;-1.000000000000000000e+00
